DATE,Completion,pet,gas,agua,FirstDate,ProdTotalDaysCum
1/11/1986,AL-7:A,0,0,0,1/08/1972,1948
1/12/1986,AL-7:A,0,0,0,1/08/1972,1948
1/01/1987,AL-7:A,0,0,0,1/08/1972,1948
1/02/1987,AL-7:A,0,0,0,1/08/1972,1948
1/03/1987,AL-7:A,0,0,0,1/08/1972,1948
1/04/1987,AL-7:A,0,0,0,1/08/1972,1948
1/05/1987,AL-7:A,0,0,0,1/08/1972,1948
1/06/1987,AL-7:A,0,0,0,1/08/1972,1948
1/07/1987,AL-7:A,0,0,0,1/08/1972,1948
1/08/1987,AL-7:A,0,0,0,1/08/1972,1948
1/09/1987,AL-7:A,0,0,0,1/08/1972,1948
1/10/1987,AL-7:A,0,0,0,1/08/1972,1948
1/11/1987,AL-7:A,0,0,0,1/08/1972,1948
1/12/1987,AL-7:A,0,0,0,1/08/1972,1948
1/01/1988,AL-7:A,0,0,0,1/08/1972,1948
1/02/1988,AL-7:A,0,0,0,1/08/1972,1948
1/03/1988,AL-7:A,0,0,0,1/08/1972,1948
1/04/1988,AL-7:A,0,0,0,1/08/1972,1948
1/05/1988,AL-7:A,0,0,0,1/08/1972,1948
1/06/1988,AL-7:A,0,0,0,1/08/1972,1948
1/07/1988,AL-7:A,0,0,0,1/08/1972,1948
1/08/1988,AL-7:A,0,0,0,1/08/1972,1948
1/09/1988,AL-7:A,0,0,0,1/08/1972,1948
1/10/1988,AL-7:A,0,0,0,1/08/1972,1948
1/11/1988,AL-7:A,0,0,0,1/08/1972,1948
1/12/1988,AL-7:A,0,0,0,1/08/1972,1948
1/01/1989,AL-7:A,0,0,0,1/08/1972,1948
1/02/1989,AL-7:A,0,0,0,1/08/1972,1948
1/03/1989,AL-7:A,0,0,0,1/08/1972,1948
1/04/1989,AL-7:A,0,0,0,1/08/1972,1948
1/05/1989,AL-7:A,0,0,0,1/08/1972,1948
1/06/1989,AL-7:A,0,0,0,1/08/1972,1948
1/07/1989,AL-7:A,0,0,0,1/08/1972,1948
1/08/1989,AL-7:A,0,0,0,1/08/1972,1948
1/09/1989,AL-7:A,0,0,0,1/08/1972,1948
1/10/1989,AL-7:A,0,0,0,1/08/1972,1948
1/11/1989,AL-7:A,0,0,0,1/08/1972,1948
1/12/1989,AL-7:A,0,0,0,1/08/1972,1948
1/01/1990,AL-7:A,0,0,0,1/08/1972,1948
1/02/1990,AL-7:A,0,0,0,1/08/1972,1948
1/03/1990,AL-7:A,0,0,0,1/08/1972,1948
1/04/1990,AL-7:A,0,0,0,1/08/1972,1948
1/05/1990,AL-7:A,0,0,0,1/08/1972,1948
1/06/1990,AL-7:A,0,0,0,1/08/1972,1948
1/07/1990,AL-7:A,0,0,0,1/08/1972,1948
1/08/1990,AL-7:A,0,0,0,1/08/1972,1948
1/09/1990,AL-7:A,0,0,0,1/08/1972,1948
1/10/1990,AL-7:A,0,0,0,1/08/1972,1948
1/11/1990,AL-7:A,0,0,0,1/08/1972,1948
1/12/1990,AL-7:A,0,0,0,1/08/1972,1948
1/01/1991,AL-7:A,0,0,0,1/08/1972,1948
1/02/1991,AL-7:A,0,0,0,1/08/1972,1948
1/03/1991,AL-7:A,0,0,0,1/08/1972,1948
1/04/1991,AL-7:A,0,0,0,1/08/1972,1948
1/05/1991,AL-7:A,0,0,0,1/08/1972,1948
1/06/1991,AL-7:A,0,0,0,1/08/1972,1948
1/07/1991,AL-7:A,0,0,0,1/08/1972,1948
1/08/1991,AL-7:A,0,0,0,1/08/1972,1948
1/09/1991,AL-7:A,0,0,0,1/08/1972,1948
1/10/1991,AL-7:A,0,0,0,1/08/1972,1948
1/11/1991,AL-7:A,0,0,0,1/08/1972,1948
1/12/1991,AL-7:A,0,0,0,1/08/1972,1948
1/01/1992,AL-7:A,0,0,0,1/08/1972,1948
1/02/1992,AL-7:A,0,0,0,1/08/1972,1948
1/03/1992,AL-7:A,0,0,0,1/08/1972,1948
1/04/1992,AL-7:A,0,0,0,1/08/1972,1948
1/05/1992,AL-7:A,0,0,0,1/08/1972,1948
1/06/1992,AL-7:A,0,0,0,1/08/1972,1948
1/07/1992,AL-7:A,0,0,0,1/08/1972,1948
1/08/1992,AL-7:A,0,0,0,1/08/1972,1948
1/09/1992,AL-7:A,0,0,0,1/08/1972,1948
1/10/1992,AL-7:A,0,0,0,1/08/1972,1948
1/11/1992,AL-7:A,0,0,0,1/08/1972,1948
1/12/1992,AL-7:A,0,0,0,1/08/1972,1948
1/01/1993,AL-7:A,0,0,0,1/08/1972,1948
1/02/1993,AL-7:A,0,0,0,1/08/1972,1948
1/03/1993,AL-7:A,0,0,0,1/08/1972,1948
1/04/1993,AL-7:A,0,0,0,1/08/1972,1948
1/05/1993,AL-7:A,0,0,0,1/08/1972,1948
1/06/1993,AL-7:A,0,0,0,1/08/1972,1948
1/07/1993,AL-7:A,0,0,0,1/08/1972,1948
1/08/1993,AL-7:A,0,0,0,1/08/1972,1948
1/09/1993,AL-7:A,0,0,0,1/08/1972,1948
1/10/1993,AL-7:A,0,0,0,1/08/1972,1948
1/11/1993,AL-7:A,0,0,0,1/08/1972,1948
1/12/1993,AL-7:A,0,0,0,1/08/1972,1948
1/01/1994,AL-7:A,0,0,0,1/08/1972,1948
1/02/1994,AL-7:A,0,0,0,1/08/1972,1948
1/03/1994,AL-7:C,1087,135,537,1/03/1994,31
1/04/1994,AL-7:C,580,139,710,1/03/1994,61
1/05/1994,AL-7:C,424,119,263,1/03/1994,92
1/06/1994,AL-7:C,298,105,520,1/03/1994,122
1/07/1994,AL-7:C,330,100,536,1/03/1994,153
1/08/1994,AL-7:C,504,120,679,1/03/1994,184
1/09/1994,AL-7:C,649,110,685,1/03/1994,214
1/10/1994,AL-7:C,534,188,429,1/03/1994,245
1/11/1994,AL-7:C,398,108,376,1/03/1994,275
1/12/1994,AL-7:C,349,204,332,1/03/1994,306
1/01/1995,AL-7:C,200,295,608,1/03/1994,337
1/02/1995,AL-7:C,128,235,442,1/03/1994,365
1/03/1995,AL-7:C,,,,1/03/1994,365
1/04/1995,AL-7:C,747,290,470,1/03/1994,395
1/05/1995,AL-7:C,410,280,610,1/03/1994,426
1/06/1995,AL-7:C,438,315,419,1/03/1994,456
1/07/1995,AL-7:C,427,146,658,1/03/1994,487
1/08/1995,AL-7:C,440,126,828,1/03/1994,518
1/09/1995,AL-7:C,390,117,829,1/03/1994,548
1/10/1995,AL-7:C,379,123,628,1/03/1994,579
1/11/1995,AL-7:C,356,102,871,1/03/1994,609
1/12/1995,AL-7:C,421,125,837,1/03/1994,640
1/01/1996,AL-7:C,250,130,615,1/03/1994,671
1/02/1996,AL-7:C,305,115,623,1/03/1994,700
1/03/1996,AL-7:C,257,130,848,1/03/1994,731
1/04/1996,AL-7:C,271,125,651,1/03/1994,761
1/05/1996,AL-7:C,308,115,651,1/03/1994,792
1/06/1996,AL-7:C,313,168,538,1/03/1994,822
1/07/1996,AL-7:C,308,170,610,1/03/1994,853
1/08/1996,AL-7:C,263,165,566,1/03/1994,884
1/09/1996,AL-7:C,249,178,930,1/03/1994,914
1/10/1996,AL-7:C,319,185,598,1/03/1994,945
1/11/1996,AL-7:C,212,180,617,1/03/1994,975
1/12/1996,AL-7:C,479,220,578,1/03/1994,1006
1/01/1997,AL-7:C,305,160,761,1/03/1994,1037
1/02/1997,AL-7:C,307,188,615,1/03/1994,1065
1/03/1997,AL-7:C,222,167,464,1/03/1994,1096
1/04/1997,AL-7:C,513,280,804,1/03/1994,1126
1/05/1997,AL-7:C,514,290,626,1/03/1994,1157
1/06/1997,AL-7:C,446,286,987,1/03/1994,1187
1/07/1997,AL-7:C,414,251,921,1/03/1994,1218
1/08/1997,AL-7:C,319,302,924,1/03/1994,1249
1/09/1997,AL-7:C,430,321,1203,1/03/1994,1279
1/10/1997,AL-7:C,294,352,1545,1/03/1994,1310
1/11/1997,AL-7:C,509,512,1817,1/03/1994,1340
1/12/1997,AL-7:C,443,490,1784,1/03/1994,1371
1/01/1998,AL-7:C,316,225,1347,1/03/1994,1402
1/02/1998,AL-7:C,381,407,965,1/03/1994,1430
1/03/1998,AL-7:C,367,429,1043,1/03/1994,1461
1/04/1998,AL-7:C,326,437,807,1/03/1994,1491
1/05/1998,AL-7:C,151,340,618,1/03/1994,1522
1/06/1998,AL-7:C,308,316,1008,1/03/1994,1552
1/07/1998,AL-7:C,365,122,832,1/03/1994,1583
1/08/1998,AL-7:C,370,159,967,1/03/1994,1614
1/09/1998,AL-7:C,340,201,1721,1/03/1994,1644
1/10/1998,AL-7:C,476,217,811,1/03/1994,1675
1/11/1998,AL-7:C,378,223,879,1/03/1994,1705
1/12/1998,AL-7:C,272,207,902,1/03/1994,1736
1/01/1999,AL-7:C,354,176,831,1/03/1994,1767
1/02/1999,AL-7:C,314,164,866,1/03/1994,1795
1/03/1999,AL-7:C,294,169,805,1/03/1994,1826
1/04/1999,AL-7:C,278,128,716,1/03/1994,1856
1/05/1999,AL-7:C,311,180,1264,1/03/1994,1887
1/06/1999,AL-7:C,317,151,1077,1/03/1994,1917
1/07/1999,AL-7:C,339,116,1015,1/03/1994,1948
1/08/1999,AL-7:C,289,87,937,1/03/1994,1979
1/09/1999,AL-7:C,391,97,1052,1/03/1994,2009
1/10/1999,AL-7:C,323,100,900,1/03/1994,2040
1/11/1999,AL-7:C,316,85,959,1/03/1994,2070
1/12/1999,AL-7:C,310,94,885,1/03/1994,2101
1/01/2000,AL-7:C,248,146,829,1/03/1994,2132
1/02/2000,AL-7:C,314,156,686,1/03/1994,2161
1/03/2000,AL-7:C,350,155,795,1/03/1994,2192
1/04/2000,AL-7:C,321,174,823,1/03/1994,2222
1/05/2000,AL-7:C,206,158,750,1/03/1994,2253
1/06/2000,AL-7:C,267,183,809,1/03/1994,2283
1/07/2000,AL-7:C,298,167,824,1/03/1994,2314
1/08/2000,AL-7:C,251,156,553,1/03/1994,2345
1/09/2000,AL-7:C,120,116,661,1/03/1994,2375
1/10/2000,AL-7:C,298,179,1076,1/03/1994,2406
1/11/2000,AL-7:C,334,153,849,1/03/1994,2436
1/12/2000,AL-7:C,254,169,819,1/03/1994,2467
1/01/2001,AL-7:C,219,188,565,1/03/1994,2498
1/02/2001,AL-7:C,223,207,836,1/03/1994,2526
1/03/2001,AL-7:C,281,224,816,1/03/1994,2557
1/04/2001,AL-7:C,231,224,873,1/03/1994,2587
1/05/2001,AL-7:C,251,218,899,1/03/1994,2618
1/06/2001,AL-7:C,215,224,908,1/03/1994,2648
1/07/2001,AL-7:C,244,319,1025,1/03/1994,2679
1/08/2001,AL-7:C,246,319,897,1/03/1994,2710
1/09/2001,AL-7:C,220,196,832,1/03/1994,2740
1/10/2001,AL-7:C,369,179,703,1/03/1994,2771
1/11/2001,AL-7:C,202,169,853,1/03/1994,2801
1/12/2001,AL-7:C,263,378,851,1/03/1994,2832
1/01/2002,AL-7:C,270,424,918,1/03/1994,2863
1/02/2002,AL-7:C,214,303,666,1/03/1994,2891
1/03/2002,AL-7:C,214,397,1055,1/03/1994,2922
1/04/2002,AL-7:C,308,386,929,1/03/1994,2952
1/05/2002,AL-7:C,202,377,1143,1/03/1994,2983
1/06/2002,AL-7:C,203,360,889,1/03/1994,3013
1/07/2002,AL-7:C,286,368,830,1/03/1994,3044
1/08/2002,AL-7:C,259,376,833,1/03/1994,3075
1/09/2002,AL-7:C,188,403,886,1/03/1994,3105
1/10/2002,AL-7:C,120,76,243,1/03/1994,3136
1/11/2002,AL-7:C,228,132,603,1/03/1994,3166
1/12/2002,AL-7:C,213,156,784,1/03/1994,3197
1/01/2003,AL-7:C,286,193,616,1/03/1994,3228
1/02/2003,AL-7:C,223,168,611,1/03/1994,3256
1/03/2003,AL-7:C,157,193,706,1/03/1994,3287
1/04/2003,AL-7:C,397,380,398,1/03/1994,3317
1/05/2003,AL-7:C,333,393,580,1/03/1994,3348
1/06/2003,AL-7:C,298,376,586,1/03/1994,3378
1/07/2003,AL-7:C,275,389,522,1/03/1994,3409
1/08/2003,AL-7:C,239,389,649,1/03/1994,3440
1/09/2003,AL-7:C,275,376,656,1/03/1994,3470
1/10/2003,AL-7:C,222,389,678,1/03/1994,3501
1/11/2003,AL-7:C,217,333,603,1/03/1994,3531
1/12/2003,AL-7:C,236,345,724,1/03/1994,3562
1/01/2004,AL-7:C,196,314,658,1/03/1994,3593
1/02/2004,AL-7:C,213,294,651,1/03/1994,3622
1/03/2004,AL-7:C,248,314,562,1/03/1994,3653
1/04/2004,AL-7:C,281,294,473,1/03/1994,3683
1/05/2004,AL-7:C,247,212,603,1/03/1994,3714
1/06/2004,AL-7:C,259,304,526,1/03/1994,3744
1/07/2004,AL-7:C,304,212,511,1/03/1994,3775
1/08/2004,AL-7:C,252,250,551,1/03/1994,3806
1/09/2004,AL-7:C,233,218,590,1/03/1994,3836
1/10/2004,AL-7:C,278,250,601,1/03/1994,3867
1/11/2004,AL-7:C,239,235,654,1/03/1994,3897
1/12/2004,AL-7:C,248,243,601,1/03/1994,3928
1/01/2005,AL-7:C,301,243,401,1/03/1994,3959
1/02/2005,AL-7:C,216,289,545,1/03/1994,3987
1/03/2005,AL-7:C,216,243,541,1/03/1994,4018
1/04/2005,AL-7:C,224,229,567,1/03/1994,4048
1/05/2005,AL-7:C,218,245,692,1/03/1994,4079
1/06/2005,AL-7:C,214,237,519,1/03/1994,4109
1/07/2005,AL-7:C,241,176,542,1/03/1994,4140
1/08/2005,AL-7:C,215,170,548,1/03/1994,4171
1/09/2005,AL-7:C,242,231,575,1/03/1994,4201
1/10/2005,AL-7:C,224,239,420,1/03/1994,4232
1/11/2005,AL-7:C,175,185,391,1/03/1994,4262
1/12/2005,AL-7:C,229,239,498,1/03/1994,4293
1/01/2006,AL-7:C,225,231,575,1/03/1994,4324
1/02/2006,AL-7:C,208,245,493,1/03/1994,4352
1/03/2006,AL-7:C,228,271,487,1/03/1994,4383
1/04/2006,AL-7:C,220,262,487,1/03/1994,4413
1/05/2006,AL-7:C,230,271,486,1/03/1994,4444
1/06/2006,AL-7:C,226,262,598,1/03/1994,4474
1/07/2006,AL-7:C,229,271,563,1/03/1994,4505
1/08/2006,AL-7:C,228,304,477,1/03/1994,4536
1/09/2006,AL-7:C,260,294,389,1/03/1994,4566
1/10/2006,AL-7:C,231,304,466,1/03/1994,4597
1/11/2006,AL-7:C,243,294,558,1/03/1994,4627
1/12/2006,AL-7:C,257,243,474,1/03/1994,4658
1/01/2007,AL-7:C,268,411,565,1/03/1994,4689
1/02/2007,AL-7:C,218,371,418,1/03/1994,4717
1/03/2007,AL-7:C,267,411,437,1/03/1994,4748
1/04/2007,AL-7:C,218,384,416,1/03/1994,4778
1/05/2007,AL-7:C,174,305,430,1/03/1994,4809
1/06/2007,AL-7:C,219,398,504,1/03/1994,4839
1/07/2007,AL-7:C,233,411,445,1/03/1994,4870
1/08/2007,AL-7:C,230,445,440,1/03/1994,4901
1/09/2007,AL-7:C,196,431,436,1/03/1994,4931
1/10/2007,AL-7:C,214,445,445,1/03/1994,4962
1/11/2007,AL-7:C,203,431,500,1/03/1994,4992
1/12/2007,AL-7:C,251,445,578,1/03/1994,5023
1/01/2008,AL-7:C,216,334,558,1/03/1994,5054
1/02/2008,AL-7:C,201,312,479,1/03/1994,5083
1/03/2008,AL-7:C,213,334,501,1/03/1994,5114
1/04/2008,AL-7:C,208,323,504,1/03/1994,5144
1/05/2008,AL-7:C,203,433,471,1/03/1994,5175
1/06/2008,AL-7:C,218,457,500,1/03/1994,5205
1/07/2008,AL-7:C,220,443,524,1/03/1994,5236
1/08/2008,AL-7:C,188,553,512,1/03/1994,5267
1/09/2008,AL-7:C,173,502,455,1/03/1994,5297
1/10/2008,AL-7:C,187,536,423,1/03/1994,5328
1/11/2008,AL-7:C,176,473,501,1/03/1994,5358
1/12/2008,AL-7:C,187,466,552,1/03/1994,5389
1/01/2009,AL-7:C,185,469,505,1/03/1994,5420
1/02/2009,AL-7:C,164,382,427,1/03/1994,5448
1/03/2009,AL-7:C,214,421,595,1/03/1994,5479
1/04/2009,AL-7:C,174,494,527,1/03/1994,5509
1/05/2009,AL-7:C,183,520,543,1/03/1994,5540
1/06/2009,AL-7:C,173,424,457,1/03/1994,5570
1/07/2009,AL-7:C,195,511,549,1/03/1994,5601
1/08/2009,AL-7:C,218,538,510,1/03/1994,5632
1/09/2009,AL-7:C,184,502,566,1/03/1994,5662
1/10/2009,AL-7:C,166,496,474,1/03/1994,5693
1/11/2009,AL-7:C,151,617,615,1/03/1994,5723
1/12/2009,AL-7:C,221,686,581,1/03/1994,5754
1/01/2010,AL-7:C,207,678,530,1/03/1994,5785
1/02/2010,AL-7:C,163,413,424,1/03/1994,5813
1/03/2010,AL-7:C,149,514,495,1/03/1994,5844
1/04/2010,AL-7:C,220,555,471,1/03/1994,5874
1/05/2010,AL-7:C,226,490,479,1/03/1994,5905
1/06/2010,AL-7:C,218,569,468,1/03/1994,5935
1/07/2010,AL-7:C,209,518,474,1/03/1994,5966
1/08/2010,AL-7:C,188,467,392,1/03/1994,5997
1/09/2010,AL-7:C,154,483,407,1/03/1994,6027
1/10/2010,AL-7:C,183,513,395,1/03/1994,6058
1/11/2010,AL-7:C,179,557,397,1/03/1994,6088
1/12/2010,AL-7:C,212,564,454,1/03/1994,6119
1/01/2011,AL-7:C,184,567,450,1/03/1994,6150
1/02/2011,AL-7:C,162,561,426,1/03/1994,6178
1/03/2011,AL-7:C,180,663,476,1/03/1994,6209
1/04/2011,AL-7:C,173,648,436,1/03/1994,6239
1/05/2011,AL-7:C,174,702.34,424,1/03/1994,6270
1/06/2011,AL-7:C,171,617.61,416,1/03/1994,6300
1/07/2011,AL-7:C,160,717,356,1/03/1994,6331
1/08/2011,AL-7:C,179,601,509,1/03/1994,6362
1/09/2011,AL-7:C,151,539,473,1/03/1994,6392
1/10/2011,AL-7:C,155,630,424,1/03/1994,6423
1/11/2011,AL-7:C,135,539,352,1/03/1994,6453
1/12/2011,AL-7:C,146,516,363,1/03/1994,6484
1/01/2012,AL-7:C,146,466,417,1/03/1994,6515
1/02/2012,AL-7:C,64,240,308,1/03/1994,6544
1/03/2012,AL-7:C,146,551,395,1/03/1994,6575
1/04/2012,AL-7:C,137,499,458,1/03/1994,6605
1/05/2012,AL-7:C,147,577,476,1/03/1994,6636
1/06/2012,AL-7:C,139,505,421,1/03/1994,6666
1/07/2012,AL-7:C,147,521,365,1/03/1994,6697
1/08/2012,AL-7:C,99,324,381,1/03/1994,6728
1/09/2012,AL-7:C,149,434,472,1/03/1994,6758
1/10/2012,AL-7:C,115,401,392,1/03/1994,6789
1/11/2012,AL-7:C,117,438,341,1/03/1994,6819
1/12/2012,AL-7:C,150,469,391,1/03/1994,6850
1/01/2013,AL-7:C,116,481,415,1/03/1994,6881
1/02/2013,AL-7:C,125,412,338,1/03/1994,6909
1/03/2013,AL-7:C,143,470,366,1/03/1994,6940
1/04/2013,AL-7:C,137,507,382,1/03/1994,6970
1/05/2013,AL-7:C,142,573,354,1/03/1994,7001
1/06/2013,AL-7:C,135,566,395,1/03/1994,7031
1/07/2013,AL-7:C,145,617,381,1/03/1994,7062
1/08/2013,AL-7:C,147,580,373,1/03/1994,7093
1/09/2013,AL-7:C,144,704,395,1/03/1994,7123
1/10/2013,AL-7:C,141,665,368,1/03/1994,7154
1/11/2013,AL-7:C,147,635,389,1/03/1994,7184
1/12/2013,AL-7:C,119,590,339,1/03/1994,7215
1/01/2014,AL-7:C,148,610.47,353,1/03/1994,7246
1/02/2014,AL-7:C,143,622.35,379,1/03/1994,7274
1/03/2014,AL-7:C,117,615,392,1/03/1994,7305
1/04/2014,AL-7:C,117,602,327,1/03/1994,7335
1/05/2014,AL-7:C,122,641,344,1/03/1994,7366
1/06/2014,AL-7:C,115,567,290,1/03/1994,7396
1/07/2014,AL-7:C,148,655,351,1/03/1994,7427
1/08/2014,AL-7:C,150,661,334,1/03/1994,7458
1/09/2014,AL-7:C,145,662,382,1/03/1994,7488
1/10/2014,AL-7:C,132,380,260,1/03/1994,7519
1/11/2014,AL-7:C,150,400,334,1/03/1994,7549
1/12/2014,AL-7:C,159,431,500,1/03/1994,7580
1/01/2015,AL-7:C,155,427,426,1/03/1994,7611
1/02/2015,AL-7:C,137,368,354,1/03/1994,7639
1/03/2015,AL-7:C,143,410,374,1/03/1994,7670
1/04/2015,AL-7:C,146,399,337,1/03/1994,7700
1/05/2015,AL-7:C,166,613,352,1/03/1994,7731
1/06/2015,AL-7:C,128,545,264,1/03/1994,7761
1/07/2015,AL-7:C,141,567,324,1/03/1994,7792
1/08/2015,AL-7:C,143,589,369,1/03/1994,7823
1/09/2015,AL-7:C,98,1445,220,1/03/1994,7853
1/10/2015,AL-7:C,171,2242,320,1/03/1994,7884
1/11/2015,AL-7:C,133,1373,291,1/03/1994,7914
1/12/2015,AL-7:C,148,1230,299,1/03/1994,7945
1/01/2016,AL-7:C,141,1225,336,1/03/1994,7976
1/12/1972,AL-8:A,7151,1979,189,1/12/1972,31
1/01/1973,AL-8:A,7315,2474,112,1/12/1972,62
1/02/1973,AL-8:A,5751,1960,280,1/12/1972,90
1/03/1973,AL-8:A,5581,2882,,1/12/1972,121
1/04/1973,AL-8:A,6170,2376,300,1/12/1972,151
1/05/1973,AL-8:A,6489,3381,465,1/12/1972,182
1/06/1973,AL-8:A,6996,2572,480,1/12/1972,212
1/07/1973,AL-8:A,5282,1448,,1/12/1972,243
1/08/1973,AL-8:A,4861,4126,310,1/12/1972,274
1/09/1973,AL-8:A,5453,4161,150,1/12/1972,304
1/10/1973,AL-8:A,5965,5660,,1/12/1972,335
1/11/1973,AL-8:A,4484,4050,,1/12/1972,365
1/12/1973,AL-8:A,6962,3454,,1/12/1972,396
1/01/1974,AL-8:A,4775,1042,252,1/12/1972,427
1/02/1974,AL-8:A,5565,3688,108,1/12/1972,455
1/03/1974,AL-8:A,5302,4562,341,1/12/1972,486
1/04/1974,AL-8:A,4471,2086,330,1/12/1972,516
1/05/1974,AL-8:A,4389,2213,270,1/12/1972,547
1/06/1974,AL-8:A,4468,2202,300,1/12/1972,577
1/07/1974,AL-8:A,3718,1646,260,1/12/1972,608
1/08/1974,AL-8:A,4330,3298,390,1/12/1972,639
1/09/1974,AL-8:A,3787,3043,360,1/12/1972,669
1/10/1974,AL-8:A,3573,2914,558,1/12/1972,700
1/11/1974,AL-8:A,3206,3140,120,1/12/1972,730
1/12/1974,AL-8:A,3398,4110,248,1/12/1972,761
1/01/1975,AL-8:A,3581,4359,403,1/12/1972,792
1/02/1975,AL-8:A,2894,4089,168,1/12/1972,820
1/03/1975,AL-8:A,3436,4161,372,1/12/1972,851
1/04/1975,AL-8:A,3311,3446,270,1/12/1972,881
1/05/1975,AL-8:A,3254,5102,279,1/12/1972,912
1/06/1975,AL-8:A,2291,5063,300,1/12/1972,942
1/07/1975,AL-8:A,2426,5022,155,1/12/1972,973
1/08/1975,AL-8:A,2974,7313,87,1/12/1972,1004
1/09/1975,AL-8:A,2820,3991,180,1/12/1972,1034
1/10/1975,AL-8:A,1796,4053,203,1/12/1972,1065
1/11/1975,AL-8:A,2528,4403,252,1/12/1972,1095
1/12/1975,AL-8:A,2364,3809,155,1/12/1972,1126
1/01/1976,AL-8:A,2117,3653,81,1/12/1972,1157
1/02/1976,AL-8:A,2363,4820,116,1/12/1972,1186
1/03/1976,AL-8:A,2586,3774,232,1/12/1972,1217
1/04/1976,AL-8:A,2656,2623,210,1/12/1972,1247
1/05/1976,AL-8:A,2307,2600,,1/12/1972,1278
1/06/1976,AL-8:A,2311,3973,,1/12/1972,1308
1/07/1976,AL-8:A,2798,2190,93,1/12/1972,1339
1/08/1976,AL-8:A,2749,6079,124,1/12/1972,1370
1/09/1976,AL-8:A,2483,3021,,1/12/1972,1400
1/10/1976,AL-8:A,2828,725,124,1/12/1972,1431
1/11/1976,AL-8:A,2275,3723,,1/12/1972,1461
1/12/1976,AL-8:A,1880,3329,124,1/12/1972,1492
1/01/1977,AL-8:A,2342,5180,,1/12/1972,1523
1/02/1977,AL-8:A,1379,4267,36,1/12/1972,1551
1/03/1977,AL-8:A,2284,4549,93,1/12/1972,1582
1/04/1977,AL-8:A,2274,5061,150,1/12/1972,1612
1/05/1977,AL-8:A,1966,6466,,1/12/1972,1643
1/06/1977,AL-8:A,2140,1608,270,1/12/1972,1673
1/07/1977,AL-8:A,2357,4982,200,1/12/1972,1704
1/08/1977,AL-8:A,2007,3126,124,1/12/1972,1735
1/09/1977,AL-8:A,1841,3645,120,1/12/1972,1765
1/10/1977,AL-8:A,1996,2837,,1/12/1972,1796
1/11/1977,AL-8:A,1612,2389,,1/12/1972,1826
1/12/1977,AL-8:A,2030,4093,93,1/12/1972,1857
1/01/1978,AL-8:A,2036,3563,93,1/12/1972,1888
1/02/1978,AL-8:A,1833,3849,,1/12/1972,1916
1/03/1978,AL-8:A,2427,4977,,1/12/1972,1947
1/04/1978,AL-8:A,1758,4153,,1/12/1972,1977
1/05/1978,AL-8:A,1718,4650,,1/12/1972,2008
1/06/1978,AL-8:A,1390,2396,90,1/12/1972,2038
1/07/1978,AL-8:A,1691,2885,,1/12/1972,2069
1/08/1978,AL-8:A,1496,2554,31,1/12/1972,2100
1/09/1978,AL-8:A,1304,2478,,1/12/1972,2130
1/10/1978,AL-8:A,1261,2593,,1/12/1972,2161
1/11/1978,AL-8:A,1527,3118,240,1/12/1972,2191
1/12/1978,AL-8:A,1964,1569,155,1/12/1972,2222
1/01/1979,AL-8:A,1055,2442,,1/12/1972,2253
1/02/1979,AL-8:A,732,560,,1/12/1972,2281
1/03/1979,AL-8:A,1371,2371,,1/12/1972,2312
1/04/1979,AL-8:A,1155,1812,,1/12/1972,2342
1/05/1979,AL-8:A,1106,4471,,1/12/1972,2373
1/06/1979,AL-8:A,1275,1563,400,1/12/1972,2403
1/07/1979,AL-8:A,1279,4932,465,1/12/1972,2434
1/08/1979,AL-8:A,1208,2676,403,1/12/1972,2465
1/09/1979,AL-8:A,1010,3719,325,1/12/1972,2495
1/10/1979,AL-8:A,901,3949,310,1/12/1972,2526
1/11/1979,AL-8:A,805,4784,300,1/12/1972,2556
1/12/1979,AL-8:A,821,3929,300,1/12/1972,2587
1/01/1980,AL-8:A,772,3325,248,1/12/1972,2618
1/02/1980,AL-8:A,436,2319,136,1/12/1972,2647
1/03/1980,AL-8:A,689,3612,150,1/12/1972,2678
1/04/1980,AL-8:A,580,3230,130,1/12/1972,2708
1/05/1980,AL-8:A,917,3554,310,1/12/1972,2739
1/06/1980,AL-8:A,889,4052,290,1/12/1972,2769
1/07/1980,AL-8:A,497,1882,144,1/12/1972,2800
1/08/1980,AL-8:A,,,,1/12/1972,2800
1/09/1980,AL-8:C,,,,1/10/1980,0
1/10/1980,AL-8:C,1702,1369,180,1/10/1980,31
1/11/1980,AL-8:C,1422,830,210,1/10/1980,61
1/12/1980,AL-8:C,1588,1653,248,1/10/1980,92
1/01/1981,AL-8:C,1008,879,161,1/10/1980,123
1/02/1981,AL-8:C,898,1311,300,1/10/1980,151
1/03/1981,AL-8:C,876,1022,290,1/10/1980,182
1/04/1981,AL-8:C,1010,1552,300,1/10/1980,212
1/05/1981,AL-8:C,845,702,279,1/10/1980,243
1/06/1981,AL-8:C,956,1441,240,1/10/1980,273
1/07/1981,AL-8:C,657,854,250,1/10/1980,304
1/08/1981,AL-8:C,856,840,264,1/10/1980,335
1/09/1981,AL-8:C,960,1110,300,1/10/1980,365
1/10/1981,AL-8:C,925,1183,319,1/10/1980,396
1/11/1981,AL-8:C,660,1284,224,1/10/1980,426
1/12/1981,AL-8:C,895,1241,336,1/10/1980,457
1/01/1982,AL-8:C,818,1248,336,1/10/1980,488
1/02/1982,AL-8:C,488,722,216,1/10/1980,516
